params,final_capital,total_return,total_return_pct,num_trades,win_rate,max_drawdown,improvement_vs_baseline,status
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",16089.787200000035,-33910.212799999965,-67.82042559999994,656,16.76829268292683,92.17990411890398,-93934.49279999996,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",2668.3527000000004,-47331.6473,-94.66329459999999,790,13.79746835443038,99.11567342849688,-107355.9273,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",27246.890100000044,-22753.109899999956,-45.50621979999991,692,15.751445086705202,93.42378839807444,-82777.38989999995,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",16491.90690000003,-33508.09309999997,-67.01618619999994,666,16.366366366366368,93.17078311291647,-93532.37309999997,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",4216.590300000019,-45783.40969999998,-91.56681939999997,738,14.092140921409213,99.17523874771588,-105807.68969999999,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",33431.366500000026,-16568.633499999974,-33.13726699999995,644,16.149068322981368,94.89050283812914,-76592.91349999997,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",23021.64680000003,-26978.35319999997,-53.95670639999993,607,17.1334431630972,90.73661136217723,-87002.63319999997,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",5304.515800000026,-44695.48419999998,-89.39096839999996,734,14.168937329700274,98.78853050452717,-104719.76419999998,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",34966.711500000056,-15033.288499999944,-30.06657699999989,645,16.124031007751938,94.55601243885512,-75057.56849999994,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",19213.73869999998,-30786.26130000002,-61.572522600000035,608,16.940789473684212,90.85452975322515,-90810.54130000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",4649.374600000071,-45350.62539999993,-90.70125079999987,734,14.032697547683922,98.6568395425575,-105374.90539999993,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",34739.948700000066,-15260.051299999934,-30.520102599999866,644,15.993788819875776,93.87668624679334,-75284.33129999993,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",18917.60909999999,-31082.39090000001,-62.16478180000002,617,16.53160453808752,91.00985689953434,-91106.67090000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",29555.105300000014,-20444.894699999986,-40.88978939999997,428,9.345794392523365,73.93105740000003,-80469.17469999999,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",27796.73519999999,-22203.26480000001,-44.40652960000002,379,10.554089709762533,69.59005860000005,-82227.5448,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",40270.60960000001,-9729.39039999999,-19.45878079999998,343,11.370262390670554,55.80226312711679,-69753.67039999999,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",25316.305699999994,-24683.694300000006,-49.36738860000001,430,9.30232558139535,72.3978702,-84707.9743,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",25858.42559999998,-24141.57440000002,-48.283148800000035,383,10.443864229765012,68.81309440000007,-84165.85440000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",36808.57539999997,-13191.424600000028,-26.382849200000052,344,11.337209302325581,53.2128606908554,-73215.70460000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",26942.406,-23057.594,-46.115188,426,9.389671361502346,71.50628779999998,-83081.874,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",26324.83599999998,-23675.16400000002,-47.35032800000003,384,10.416666666666668,67.14153540000004,-83699.44400000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",40846.74999999997,-9153.25000000003,-18.30650000000006,339,11.504424778761061,50.477244365106614,-69177.53000000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",28562.813599999965,-21437.186400000035,-42.874372800000074,422,9.004739336492891,76.48941980000001,-81461.46640000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",27985.72889999996,-22014.27110000004,-44.02854220000008,366,10.382513661202186,69.78891140000005,-82038.55110000004,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",63364.13509999999,13364.135099999992,26.728270199999987,345,11.014492753623188,59.40615380911556,-46660.14490000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",23367.115899999993,-26632.884100000007,-53.26576820000001,426,8.92018779342723,75.37782119999997,-86657.16410000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",25855.954800000003,-24144.045199999997,-48.288090399999994,368,10.326086956521738,68.75673740000005,-84168.32519999999,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",37601.97459999998,-12398.02540000002,-24.796050800000042,341,11.143695014662756,57.38781160972223,-72422.30540000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",23835.595299999983,-26164.404700000017,-52.32880940000003,425,8.941176470588236,73.82583339999998,-86188.68470000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",24775.363900000004,-25224.636099999996,-50.449272199999996,370,10.27027027027027,68.50383740000002,-85248.9161,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",32060.29419999997,-17939.70580000003,-35.879411600000054,408,9.068627450980392,77.13243840000003,-77963.98580000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",42629.55289999998,-7370.447100000019,-14.740894200000037,338,11.242603550295858,55.90259609719874,-67394.72710000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",33026.188699999955,-16973.811300000045,-33.94762260000009,353,10.48158640226629,68.17188300000005,-76998.09130000004,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",72891.47069999998,22891.470699999976,45.782941399999956,331,11.178247734138973,55.65645778814825,-37132.80930000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",26528.993699999945,-23471.006300000055,-46.94201260000011,411,9.002433090024331,75.28548700000009,-83495.28630000005,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",73637.5264999998,23637.526499999803,47.27505299999961,327,11.314984709480122,52.380830573970314,-36386.753500000195,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",29578.163900000003,-20421.836099999997,-40.84367219999999,359,10.30640668523677,65.99668460000004,-80446.1161,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",28442.43139999998,-21557.56860000002,-43.11513720000004,408,9.068627450980392,74.21989960000008,-81581.84860000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",28591.4276,-21408.5724,-42.8171448,362,10.220994475138122,66.36922660000002,-81432.8524,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",70415.57479999989,20415.574799999886,40.83114959999977,334,11.077844311377245,51.97350789853932,-39608.70520000011,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",12522.636499999991,-37477.36350000001,-74.954727,428,9.345794392523365,88.8597902,-97501.6435,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",13983.584900000007,-36016.41509999999,-72.03283019999999,379,10.554089709762533,85.5392666,-96040.69509999998,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",25211.83329999999,-24788.16670000001,-49.57633340000002,343,11.370262390670554,71.65100025433065,-84812.4467,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",10165.37929999998,-39834.62070000002,-79.66924140000005,430,9.30232558139535,89.49997640000002,-99858.90070000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",12601.454199999995,-37398.54580000001,-74.79709160000002,383,10.443864229765012,85.76595420000001,-97422.8258,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",22372.61579999994,-27627.38420000006,-55.25476840000012,344,11.337209302325581,73.91007379029175,-87651.66420000006,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",11154.813800000016,-38845.18619999998,-77.69037239999996,426,9.389671361502346,88.55683599999998,-98869.46619999998,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",12979.927199999982,-37020.072800000016,-74.04014560000003,384,10.416666666666668,85.33342060000004,-97044.35280000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",26085.097599999976,-23914.902400000024,-47.82980480000005,339,11.504424778761061,70.35323261409732,-83939.18240000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",12008.612400000005,-37991.387599999995,-75.98277519999999,422,9.004739336492891,90.3723102,-98015.66759999999,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",14505.83530000001,-35494.164699999994,-70.98832939999998,366,10.382513661202186,85.11008240000001,-95518.4447,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",45717.74919999995,-4282.250800000053,-8.564501600000105,345,11.014492753623188,75.04681274360891,-64306.53080000005,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",9097.188400000008,-40902.81159999999,-81.80562319999999,426,8.92018779342723,90.22327019999997,-100927.09159999999,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",13041.466700000003,-36958.533299999996,-73.9170666,368,10.326086956521738,84.73267779999999,-96982.8133,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",23456.892499999944,-26543.107500000056,-53.08621500000012,341,11.143695014662756,75.1557778243606,-86567.38750000006,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",9368.32869999998,-40631.671300000016,-81.26334260000003,425,8.941176470588236,89.99859560000003,-100655.95130000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",12221.358299999974,-37778.64170000002,-75.55728340000005,370,10.27027027027027,85.69015740000006,-97802.92170000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",28116.35789999996,-21883.64210000004,-43.767284200000084,338,11.242603550295858,72.27188779828678,-81907.92210000004,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",14057.1687,-35942.8313,-71.8856626,408,9.068627450980392,90.7743218,-95967.11129999999,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",18077.855999999996,-31922.144000000004,-63.844288000000006,353,10.48158640226629,84.24691620000002,-91946.424,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",51375.5956,1375.5956000000006,2.751191200000001,331,11.178247734138973,71.96955610629489,-58648.6844,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",10816.6168,-39183.3832,-78.3667664,411,9.002433090024331,89.68656859999999,-99207.6632,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",15462.731299999967,-34537.26870000003,-69.07453740000005,359,10.30640668523677,82.66666180000003,-94561.54870000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",52722.47140000006,2722.4714000000604,5.4449428000001205,327,11.314984709480122,68.39500891908249,-57301.80859999994,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",11984.462200000004,-38015.5378,-76.0310756,408,9.068627450980392,89.01896840000005,-98039.81779999999,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",14659.368099999987,-35340.631900000015,-70.68126380000002,362,10.220994475138122,82.96462200000005,-95364.9119,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.5, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",49136.02749999995,-863.9725000000471,-1.7279450000000942,334,11.077844311377245,69.39059248354322,-60888.252500000046,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",16805.827799999977,-33194.17220000002,-66.38834440000004,254,5.118110236220472,79.7268602,-93218.45220000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",22998.451499999992,-27001.548500000008,-54.00309700000001,219,5.93607305936073,74.82112960000005,-87025.8285,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",27798.252299999967,-22201.747700000033,-44.40349540000007,196,6.63265306122449,69.5432122,-82226.02770000004,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",14970.47239999998,-35029.527600000016,-70.05905520000003,256,5.078125,81.37641600000003,-95053.80760000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",22142.88229999999,-27857.11770000001,-55.71423540000002,222,5.8558558558558556,75.99138780000003,-87881.3977,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",27056.249399999993,-22943.750600000007,-45.88750120000002,196,6.63265306122449,69.68024400000003,-82968.0306,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",16744.050099999964,-33255.949900000036,-66.51189980000008,249,5.220883534136546,79.86765960000002,-93280.22990000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",25020.226499999997,-24979.773500000003,-49.959547,218,5.963302752293578,74.90827340000004,-85004.05350000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",30777.649499999992,-19222.350500000008,-38.444701000000016,187,6.951871657754011,67.91091240000003,-79246.6305,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",16880.18649999998,-33119.81350000002,-66.23962700000004,253,4.743083003952568,80.77880840000002,-93144.09350000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",18112.99599999996,-31887.00400000004,-63.77400800000008,211,5.687203791469194,77.74309200000006,-91911.28400000004,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",28899.36049999998,-21100.63950000002,-42.201279000000035,200,6.0,69.07986380000006,-81124.91950000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",14005.368799999984,-35994.63120000002,-71.98926240000003,259,4.633204633204633,82.02894200000003,-96018.91120000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",16735.20829999997,-33264.79170000003,-66.52958340000006,215,5.5813953488372094,79.66851460000004,-93289.07170000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",29014.810699999976,-20985.189300000024,-41.970378600000046,197,6.091370558375635,69.14555620000004,-81009.46930000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",16074.661499999978,-33925.33850000002,-67.85067700000003,252,4.761904761904762,80.97250539999999,-93949.61850000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",17597.726399999956,-32402.273600000044,-64.80454720000009,211,5.687203791469194,78.37381740000009,-92426.55360000004,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",32507.587099999975,-17492.412900000025,-34.98482580000005,189,6.349206349206349,67.67182900000005,-77516.69290000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",16012.968899999985,-33987.031100000015,-67.97406220000003,249,4.819277108433735,82.80805780000001,-94011.31110000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",26554.239800000003,-23445.760199999997,-46.89152039999999,210,5.714285714285714,75.36118920000003,-83470.04019999999,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",29632.104299999985,-20367.895700000015,-40.73579140000003,191,6.282722513089005,68.4940764,-80392.17570000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",13253.529399999965,-36746.47060000004,-73.49294120000008,252,4.761904761904762,83.04457660000003,-96770.75060000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",23717.03899999999,-26282.96100000001,-52.56592200000002,216,5.555555555555555,76.39321000000004,-86307.24100000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",29389.96080000001,-20610.03919999999,-41.22007839999998,190,6.315789473684211,68.45203919999999,-80634.31919999998,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",15842.601999999963,-34157.39800000004,-68.31479600000007,243,4.938271604938271,82.85741840000004,-94181.67800000004,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",23799.167799999963,-26200.832200000037,-52.40166440000007,215,5.5813953488372094,76.59624380000008,-86225.11220000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",31887.768299999996,-18112.231700000004,-36.224463400000005,184,6.521739130434782,68.69411299999997,-78136.5117,success
